task_name,period_ms,cycle_num,scheduled_ns,actual_ns,exec_end_ns
NavCommand,80,126,2802712293075,2802712303308,2802712304530
DistanceCalc,20,504,2802712335697,2802712342828,2802712343022
NavControl,80,126,2802713195935,2802713203770,2802713204444
SurfaceRecon,100,101,2802732283239,2802732297707,2802732304180
DistanceCalc,20,505,2802732335697,2802732344614,2802732344810
DataIMU,0,96,2802732312787,2802732312787,2802732399391
DistanceCalc,20,506,2802752335697,2802752347737,2802752348004
DistanceCalc,20,507,2802772335697,2802772344467,2802772344718
NavCommand,80,127,2802792293075,2802792304260,2802792307107
DistanceCalc,20,508,2802792335697,2802792343498,2802792343705
NavControl,80,127,2802793195935,2802793206817,2802793207581
DistanceCalc,20,509,2802812335697,2802812344310,2802812344534
SurfaceRecon,100,102,2802832283239,2802832297219,2802832304970
DistanceCalc,20,510,2802832335697,2802832343408,2802832343636
DataIMU,0,97,2802832314040,2802832314040,2802832402036
DistanceCalc,20,511,2802852335697,2802852348802,2802852348967
NavCommand,80,128,2802872293075,2802872304282,2802872305346
DistanceCalc,20,512,2802872335697,2802872347127,2802872347392
NavControl,80,128,2802873195935,2802873205485,2802873205945
DistanceCalc,20,513,2802892335697,2802892343962,2802892344256
DistanceCalc,20,514,2802912335697,2802912343640,2802912343845
SurfaceRecon,100,103,2802932283239,2802932298372,2802932306593
DistanceCalc,20,515,2802932335697,2802932343728,2802932343962
DataIMU,0,98,2802932314854,2802932314854,2802932401974
NavCommand,80,129,2802952293075,2802952308540,2802952310406
DistanceCalc,20,516,2802952335697,2802952343858,2802952344091
NavControl,80,129,2802953195935,2802953205824,2802953206419
DistanceCalc,20,517,2802972335697,2802972345626,2802972345789
DistanceCalc,20,518,2802992335697,2802992343878,2802992344045
DistanceCalc,20,519,2803012335697,2803012342582,2803012342661
NavCommand,80,130,2803032293075,2803032305670,2803032306945
SurfaceRecon,100,104,2803032283239,2803032300980,2803032308963
DistanceCalc,20,520,2803032335697,2803032343493,2803032343670
DataIMU,0,99,2803032317070,2803032317070,2803032402420
NavControl,80,130,2803033195935,2803033204583,2803033204968
DistanceCalc,20,521,2803052335697,2803052345073,2803052345248
DistanceCalc,20,522,2803072335697,2803072343296,2803072343520
DistanceCalc,20,523,2803092335697,2803092344084,2803092344173
NavCommand,80,131,2803112293075,2803112304630,2803112306280
DistanceCalc,20,524,2803112335697,2803112342809,2803112343018
NavControl,80,131,2803113195935,2803113205622,2803113206034
SurfaceRecon,100,105,2803132283239,2803132295719,2803132302101
DistanceCalc,20,525,2803132335697,2803132343179,2803132343433
DataIMU,0,100,2803132310483,2803132310483,2803132393276
DistanceCalc,20,526,2803152335697,2803152344768,2803152345013
DistanceCalc,20,527,2803172335697,2803172344127,2803172344312
NavCommand,80,132,2803192293075,2803192304082,2803192305473
DistanceCalc,20,528,2803192335697,2803192344197,2803192344414
NavControl,80,132,2803193195935,2803193206012,2803193206539
DistanceCalc,20,529,2803212335697,2803212343707,2803212343969
SurfaceRecon,100,106,2803232283239,2803232297537,2803232304372
DistanceCalc,20,530,2803232335697,2803232344196,2803232344414
DataIMU,0,101,2803232313009,2803232313009,2803232409339
DistanceCalc,20,531,2803252335697,2803252345978,2803252346218
NavCommand,80,133,2803272293075,2803272307028,2803272308106
DistanceCalc,20,532,2803272335697,2803272343835,2803272344054
NavControl,80,133,2803273195935,2803273205901,2803273206400
DistanceCalc,20,533,2803292335697,2803292344516,2803292344751
DistanceCalc,20,534,2803312335697,2803312343344,2803312343499
SurfaceRecon,100,107,2803332283239,2803332296533,2803332304331
DistanceCalc,20,535,2803332335697,2803332343603,2803332343795
DataIMU,0,102,2803332313942,2803332313942,2803332403287
NavCommand,80,134,2803352293075,2803352304513,2803352305588
DistanceCalc,20,536,2803352335697,2803352344234,2803352344584
NavControl,80,134,2803353195935,2803353205640,2803353206178
DistanceCalc,20,537,2803372335697,2803372342574,2803372342745
DistanceCalc,20,538,2803392335697,2803392344596,2803392344755
DistanceCalc,20,539,2803412335697,2803412344406,2803412344556
SurfaceRecon,100,108,2803432283239,2803432296043,2803432303287
NavCommand,80,135,2803432293075,2803432305903,2803432307238
DistanceCalc,20,540,2803432335697,2803432343335,2803432343572
DataIMU,0,103,2803432311546,2803432311546,2803432393587
NavControl,80,135,2803433195935,2803433203567,2803433203988
DistanceCalc,20,541,2803452335697,2803452344149,2803452344446
DistanceCalc,20,542,2803472335697,2803472343889,2803472344043
DistanceCalc,20,543,2803492335697,2803492344611,2803492344878
NavCommand,80,136,2803512293075,2803512303514,2803512304863
DistanceCalc,20,544,2803512335697,2803512345311,2803512345555
NavControl,80,136,2803513195935,2803513203980,2803513204460
SurfaceRecon,100,109,2803532283239,2803532296453,2803532303069
DistanceCalc,20,545,2803532335697,2803532342820,2803532343063
DataIMU,0,104,2803532314799,2803532314799,2803532398749
DistanceCalc,20,546,2803552335697,2803552348122,2803552348291
DistanceCalc,20,547,2803572335697,2803572349042,2803572349217
NavCommand,80,137,2803592293075,2803592303385,2803592304554
DistanceCalc,20,548,2803592335697,2803592346465,2803592346720
NavControl,80,137,2803593195935,2803593204980,2803593205532
DistanceCalc,20,549,2803612335697,2803612346250,2803612346407
SurfaceRecon,100,110,2803632283239,2803632297627,2803632305839
DistanceCalc,20,550,2803632335697,2803632346305,2803632346634
DataIMU,0,105,2803632316401,2803632316401,2803632405803
DistanceCalc,20,551,2803652335697,2803652348531,2803652348715
NavCommand,80,138,2803672293075,2803672304638,2803672306157
DistanceCalc,20,552,2803672335697,2803672345508,2803672345741
NavControl,80,138,2803673195935,2803673205594,2803673206180
DistanceCalc,20,553,2803692335697,2803692346344,2803692346511
DistanceCalc,20,554,2803712335697,2803712344881,2803712345032
SurfaceRecon,100,111,2803732283239,2803732296720,2803732304745
DistanceCalc,20,555,2803732335697,2803732342340,2803732342587
DataIMU,0,106,2803732314527,2803732314527,2803732400327
NavCommand,80,139,2803752293075,2803752303482,2803752304688
DistanceCalc,20,556,2803752335697,2803752346150,2803752346399
NavControl,80,139,2803753195935,2803753205912,2803753206384
DistanceCalc,20,557,2803772335697,2803772345215,2803772345394
DistanceCalc,20,558,2803792335697,2803792344931,2803792345199
DistanceCalc,20,559,2803812335697,2803812343551,2803812343789
NavCommand,80,140,2803832293075,2803832302014,2803832303367
SurfaceRecon,100,112,2803832283239,2803832297066,2803832304602
DistanceCalc,20,560,2803832335697,2803832344022,2803832344263
DataIMU,0,107,2803832317856,2803832317856,2803832410301
NavControl,80,140,2803833195935,2803833204294,2803833204619
DistanceCalc,20,561,2803852335697,2803852344152,2803852344401
DistanceCalc,20,562,2803872335697,2803872348126,2803872348316
DistanceCalc,20,563,2803892335697,2803892344784,2803892344942
NavCommand,80,141,2803912293075,2803912302781,2803912303841
DistanceCalc,20,564,2803912335697,2803912342833,2803912343019
NavControl,80,141,2803913195935,2803913203977,2803913204368
SurfaceRecon,100,113,2803932283239,2803932296723,2803932303321
DistanceCalc,20,565,2803932335697,2803932342055,2803932342186
DataIMU,0,108,2803932311302,2803932311302,2803932405862
DistanceCalc,20,566,2803952335697,2803952346958,2803952347203
DistanceCalc,20,567,2803972335697,2803972343769,2803972343958
NavCommand,80,142,2803992293075,2803992304953,2803992306429
DistanceCalc,20,568,2803992335697,2803992343353,2803992343588
NavControl,80,142,2803993195935,2803993205443,2803993205892
DistanceCalc,20,569,2804012335697,2804012343670,2804012343816
SurfaceRecon,100,114,2804032283239,2804032296624,2804032304782
DistanceCalc,20,570,2804032335697,2804032343092,2804032343274
DataIMU,0,109,2804032314352,2804032314352,2804032415121
DistanceCalc,20,571,2804052335697,2804052344759,2804052344940
NavCommand,80,143,2804072293075,2804072302593,2804072303393
DistanceCalc,20,572,2804072335697,2804072345284,2804072345519
NavControl,80,143,2804073195935,2804073206373,2804073206929
DistanceCalc,20,573,2804092335697,2804092343868,2804092344134
DistanceCalc,20,574,2804112335697,2804112343626,2804112343860
SurfaceRecon,100,115,2804132283239,2804132295509,2804132303196
DistanceCalc,20,575,2804132335697,2804132343144,2804132343361
DataIMU,0,110,2804132313541,2804132313541,2804132411887
NavCommand,80,144,2804152293075,2804152302912,2804152303897
DistanceCalc,20,576,2804152335697,2804152345599,2804152345844
NavControl,80,144,2804153195935,2804153204413,2804153204861
DistanceCalc,20,577,2804172335697,2804172343407,2804172343553
DistanceCalc,20,578,2804192335697,2804192343288,2804192343426
DistanceCalc,20,579,2804212335697,2804212343754,2804212343916
NavCommand,80,145,2804232293075,2804232302381,2804232303623
SurfaceRecon,100,116,2804232283239,2804232296643,2804232305898
DistanceCalc,20,580,2804232335697,2804232341964,2804232342150
DataIMU,0,111,2804232318520,2804232318520,2804232408645
NavControl,80,145,2804233195935,2804233203991,2804233204389
DistanceCalc,20,581,2804252335697,2804252345462,2804252345552
DistanceCalc,20,582,2804272335697,2804272344395,2804272344553
DistanceCalc,20,583,2804292335697,2804292343808,2804292343961
NavCommand,80,146,2804312293075,2804312302219,2804312303257
DistanceCalc,20,584,2804312335697,2804312344530,2804312344783
NavControl,80,146,2804313195935,2804313203845,2804313204318
SurfaceRecon,100,117,2804332283239,2804332296687,2804332304130
DistanceCalc,20,585,2804332335697,2804332343636,2804332343853
DataIMU,0,112,2804332313733,2804332313733,2804332409769
DistanceCalc,20,586,2804352335697,2804352347089,2804352347260
DistanceCalc,20,587,2804372335697,2804372343537,2804372343792
NavCommand,80,147,2804392293075,2804392304146,2804392305462
DistanceCalc,20,588,2804392335697,2804392344558,2804392344799
NavControl,80,147,2804393195935,2804393205215,2804393205629
DistanceCalc,20,589,2804412335697,2804412345174,2804412345536
SurfaceRecon,100,118,2804432283239,2804432296902,2804432302780
DistanceCalc,20,590,2804432335697,2804432342745,2804432342971
DataIMU,0,113,2804432312109,2804432312109,2804432405652
DistanceCalc,20,591,2804452335697,2804452343788,2804452343972
NavCommand,80,148,2804472293075,2804472304731,2804472305773
DistanceCalc,20,592,2804472335697,2804472343016,2804472343232
NavControl,80,148,2804473195935,2804473205335,2804473205773
DistanceCalc,20,593,2804492335697,2804492345418,2804492345590
DistanceCalc,20,594,2804512335697,2804512346272,2804512346523
SurfaceRecon,100,119,2804532283239,2804532293886,2804532299919
DistanceCalc,20,595,2804532335697,2804532342746,2804532342935
DataIMU,0,114,2804532309206,2804532309206,2804532403724
NavCommand,80,149,2804552293075,2804552302951,2804552304149
DistanceCalc,20,596,2804552335697,2804552345017,2804552345292
NavControl,80,149,2804553195935,2804553203590,2804553204098
DistanceCalc,20,597,2804572335697,2804572344118,2804572344370
DistanceCalc,20,598,2804592335697,2804592343355,2804592343587
DistanceCalc,20,599,2804612335697,2804612343599,2804612343887
NavCommand,80,150,2804632293075,2804632301674,2804632303066
SurfaceRecon,100,120,2804632283239,2804632296769,2804632304041
DistanceCalc,20,600,2804632335697,2804632344287,2804632344478
DataIMU,0,115,2804632313295,2804632313295,2804632409924
NavControl,80,150,2804633195935,2804633203179,2804633203613
DistanceCalc,20,601,2804652335697,2804652347931,2804652348111
DistanceCalc,20,602,2804672335697,2804672343291,2804672343468
DistanceCalc,20,603,2804692335697,2804692343490,2804692343721
NavCommand,80,151,2804712293075,2804712302776,2804712303909
DistanceCalc,20,604,2804712335697,2804712343919,2804712344127
NavControl,80,151,2804713195935,2804713205808,2804713206465
SurfaceRecon,100,121,2804732283239,2804732296684,2804732303210
DistanceCalc,20,605,2804732335697,2804732343757,2804732343913
DataIMU,0,116,2804732344972,2804732344972,2804732429145
DistanceCalc,20,606,2804752335697,2804752347985,2804752348151
DistanceCalc,20,607,2804772335697,2804772345053,2804772345306
NavCommand,80,152,2804792293075,2804792303647,2804792304990
DistanceCalc,20,608,2804792335697,2804792344826,2804792345041
NavControl,80,152,2804793195935,2804793205524,2804793206046
DistanceCalc,20,609,2804812335697,2804812343814,2804812343966
SurfaceRecon,100,122,2804832283239,2804832295934,2804832302031
DistanceCalc,20,610,2804832335697,2804832343361,2804832343625
DataIMU,0,117,2804832310874,2804832310874,2804832403873
DistanceCalc,20,611,2804852335697,2804852343324,2804852343485
NavCommand,80,153,2804872293075,2804872303130,2804872304633
DistanceCalc,20,612,2804872335697,2804872344611,2804872344840
NavControl,80,153,2804873195935,2804873205324,2804873206210
DistanceCalc,20,613,2804892335697,2804892342354,2804892342509
DistanceCalc,20,614,2804912335697,2804912344190,2804912344342
SurfaceRecon,100,123,2804932283239,2804932298389,2804932305449
DistanceCalc,20,615,2804932335697,2804932342755,2804932342941
DataIMU,0,118,2804932314279,2804932314279,2804932410474
NavCommand,80,154,2804952293075,2804952303229,2804952304616
DistanceCalc,20,616,2804952335697,2804952345490,2804952345733
NavControl,80,154,2804953195935,2804953205552,2804953206139
DistanceCalc,20,617,2804972335697,2804972341927,2804972342133
DistanceCalc,20,618,2804992335697,2804992343180,2804992343348
DistanceCalc,20,619,2805012335697,2805012347081,2805012347274
NavCommand,80,155,2805032293075,2805032301983,2805032302878
SurfaceRecon,100,124,2805032283239,2805032297396,2805032316329
DistanceCalc,20,620,2805032335697,2805032343565,2805032343826
DataIMU,0,119,2805032327310,2805032327310,2805032414536
NavControl,80,155,2805033195935,2805033204108,2805033204546
DistanceCalc,20,621,2805052335697,2805052349144,2805052349337
DistanceCalc,20,622,2805072335697,2805072343462,2805072343619
DistanceCalc,20,623,2805092335697,2805092345769,2805092346032
NavCommand,80,156,2805112293075,2805112302367,2805112303749
DistanceCalc,20,624,2805112335697,2805112344874,2805112345139
NavControl,80,156,2805113195935,2805113204330,2805113204949
SurfaceRecon,100,125,2805132283239,2805132296570,2805132301982
DistanceCalc,20,625,2805132335697,2805132343046,2805132343234
DataIMU,0,120,2805132311274,2805132311274,2805132398673
DistanceCalc,20,626,2805152335697,2805152346537,2805152346692
DistanceCalc,20,627,2805172335697,2805172342711,2805172342915
NavCommand,80,157,2805192293075,2805192302945,2805192304235
DistanceCalc,20,628,2805192335697,2805192343178,2805192343421
NavControl,80,157,2805193195935,2805193204524,2805193205218
DistanceCalc,20,629,2805212335697,2805212343695,2805212343834
SurfaceRecon,100,126,2805232283239,2805232295565,2805232301074
DistanceCalc,20,630,2805232335697,2805232343531,2805232343688
DataIMU,0,121,2805232309231,2805232309231,2805232391092
DistanceCalc,20,631,2805252335697,2805252343946,2805252344080
NavCommand,80,158,2805272293075,2805272305318,2805272306599
DistanceCalc,20,632,2805272335697,2805272341812,2805272342018
NavControl,80,158,2805273195935,2805273206452,2805273206954
DistanceCalc,20,633,2805292335697,2805292342150,2805292342287
DistanceCalc,20,634,2805312335697,2805312348467,2805312348636
SurfaceRecon,100,127,2805332283239,2805332295101,2805332300870
DistanceCalc,20,635,2805332335697,2805332346098,2805332346312
DataIMU,0,122,2805332335989,2805332335989,2805332412495
NavCommand,80,159,2805352293075,2805352303510,2805352304738
DistanceCalc,20,636,2805352335697,2805352343551,2805352343909
NavControl,80,159,2805353195935,2805353207053,2805353207690
DistanceCalc,20,637,2805372335697,2805372346624,2805372346800
DistanceCalc,20,638,2805392335697,2805392343583,2805392343720
DistanceCalc,20,639,2805412335697,2805412344299,2805412344463
SurfaceRecon,100,128,2805432283239,2805432295432,2805432301503
NavCommand,80,160,2805432293075,2805432301901,2805432302924
DistanceCalc,20,640,2805432335697,2805432343412,2805432343579
DataIMU,0,123,2805432309568,2805432309568,2805432388196
NavControl,80,160,2805433195935,2805433203442,2805433203931
DistanceCalc,20,641,2805452335697,2805452342269,2805452342374
DistanceCalc,20,642,2805472335697,2805472345716,2805472345951
DistanceCalc,20,643,2805492335697,2805492344480,2805492344646
NavCommand,80,161,2805512293075,2805512303448,2805512304613
DistanceCalc,20,644,2805512335697,2805512344252,2805512344375
NavControl,80,161,2805513195935,2805513205349,2805513205855
SurfaceRecon,100,129,2805532283239,2805532295108,2805532300858
DistanceCalc,20,645,2805532335697,2805532345516,2805532345677
DataIMU,0,124,2805532308734,2805532308734,2805532384399
DistanceCalc,20,646,2805552335697,2805552345868,2805552346039
DistanceCalc,20,647,2805572335697,2805572348354,2805572348468
NavCommand,80,162,2805592293075,2805592302464,2805592303561
DistanceCalc,20,648,2805592335697,2805592346351,2805592346577
NavControl,80,162,2805593195935,2805593205545,2805593206036
DistanceCalc,20,649,2805612335697,2805612344380,2805612344567
SurfaceRecon,100,130,2805632283239,2805632296053,2805632302305
DistanceCalc,20,650,2805632335697,2805632345072,2805632345321
DataIMU,0,125,2805632309549,2805632309549,2805632395756
DistanceCalc,20,651,2805652335697,2805652345193,2805652345343
NavCommand,80,163,2805672293075,2805672301570,2805672302613
DistanceCalc,20,652,2805672335697,2805672345558,2805672345824
NavControl,80,163,2805673195935,2805673206686,2805673207207
DistanceCalc,20,653,2805692335697,2805692343502,2805692343643
DistanceCalc,20,654,2805712335697,2805712342545,2805712342752
SurfaceRecon,100,131,2805732283239,2805732295526,2805732301190
DistanceCalc,20,655,2805732335697,2805732342677,2805732342847
DataIMU,0,126,2805732309024,2805732309024,2805732393708
NavCommand,80,164,2805752293075,2805752302401,2805752303397
DistanceCalc,20,656,2805752335697,2805752346373,2805752346610
NavControl,80,164,2805753195935,2805753204406,2805753205044
DistanceCalc,20,657,2805772335697,2805772346433,2805772346624
DistanceCalc,20,658,2805792335697,2805792343009,2805792343232
DistanceCalc,20,659,2805812335697,2805812342021,2805812342221
NavCommand,80,165,2805832293075,2805832302088,2805832303138
SurfaceRecon,100,132,2805832283239,2805832296964,2805832304763
DistanceCalc,20,660,2805832335697,2805832342570,2805832342740
DataIMU,0,127,2805832314213,2805832314213,2805832397879
NavControl,80,165,2805833195935,2805833204556,2805833205032
DistanceCalc,20,661,2805852335697,2805852344504,2805852344791
DistanceCalc,20,662,2805872335697,2805872347319,2805872347507
DistanceCalc,20,663,2805892335697,2805892342237,2805892342370
NavCommand,80,166,2805912293075,2805912302243,2805912303517
DistanceCalc,20,664,2805912335697,2805912341251,2805912341447
NavControl,80,166,2805913195935,2805913204482,2805913205087
SurfaceRecon,100,133,2805932283239,2805932296536,2805932302400
DistanceCalc,20,665,2805932335697,2805932344689,2805932344933
DataIMU,0,128,2805932310901,2805932310901,2805932397530
DistanceCalc,20,666,2805952335697,2805952344877,2805952345020
DistanceCalc,20,667,2805972335697,2805972349095,2805972349344
NavCommand,80,167,2805992293075,2805992302826,2805992303754
DistanceCalc,20,668,2805992335697,2805992342559,2805992342760
NavControl,80,167,2805993195935,2805993204821,2805993205446
DistanceCalc,20,669,2806012335697,2806012343554,2806012343694
SurfaceRecon,100,134,2806032283239,2806032294103,2806032299942
DistanceCalc,20,670,2806032335697,2806032341383,2806032341555
DataIMU,0,129,2806032308775,2806032308775,2806032397024
DistanceCalc,20,671,2806052335697,2806052343768,2806052343838
NavCommand,80,168,2806072293075,2806072302085,2806072303250
DistanceCalc,20,672,2806072335697,2806072343826,2806072344055
NavControl,80,168,2806073195935,2806073205134,2806073205656
DistanceCalc,20,673,2806092335697,2806092342110,2806092342256
DistanceCalc,20,674,2806112335697,2806112343746,2806112343879
SurfaceRecon,100,135,2806132283239,2806132294759,2806132300552
DistanceCalc,20,675,2806132335697,2806132341445,2806132341644
DataIMU,0,130,2806132308230,2806132308230,2806132389742
NavCommand,80,169,2806152293075,2806152301272,2806152302420
DistanceCalc,20,676,2806152335697,2806152344090,2806152344310
NavControl,80,169,2806153195935,2806153204360,2806153205024
DistanceCalc,20,677,2806172335697,2806172345608,2806172345797
DistanceCalc,20,678,2806192335697,2806192341237,2806192341368
DistanceCalc,20,679,2806212335697,2806212343543,2806212343810
SurfaceRecon,100,136,2806232283239,2806232295024,2806232300490
NavCommand,80,170,2806232293075,2806232300670,2806232301620
DistanceCalc,20,680,2806232335697,2806232341740,2806232341947
DataIMU,0,131,2806232307608,2806232307608,2806232385597
NavControl,80,170,2806233195935,2806233205252,2806233205745
DistanceCalc,20,681,2806252335697,2806252343136,2806252343275
DistanceCalc,20,682,2806272335697,2806272345633,2806272345751
DistanceCalc,20,683,2806292335697,2806292344743,2806292344904
NavCommand,80,171,2806312293075,2806312302954,2806312304199
DistanceCalc,20,684,2806312335697,2806312343918,2806312344196
NavControl,80,171,2806313195935,2806313206362,2806313206908
SurfaceRecon,100,137,2806332283239,2806332294833,2806332300266
DistanceCalc,20,685,2806332335697,2806332342910,2806332343123
DataIMU,0,132,2806332308121,2806332308121,2806332386746
DistanceCalc,20,686,2806352335697,2806352346568,2806352346775
DistanceCalc,20,687,2806372335697,2806372349233,2806372349443
NavCommand,80,172,2806392293075,2806392302954,2806392304197
DistanceCalc,20,688,2806392335697,2806392343793,2806392344007
NavControl,80,172,2806393195935,2806393206253,2806393207053
DistanceCalc,20,689,2806412335697,2806412346087,2806412346241
SurfaceRecon,100,138,2806432283239,2806432294523,2806432299982
DistanceCalc,20,690,2806432335697,2806432341880,2806432342112
DataIMU,0,133,2806432308659,2806432308659,2806432396630
DistanceCalc,20,691,2806452335697,2806452344667,2806452344814
NavCommand,80,173,2806472293075,2806472303037,2806472304341
DistanceCalc,20,692,2806472335697,2806472346265,2806472346513
NavControl,80,173,2806473195935,2806473204279,2806473205135
DistanceCalc,20,693,2806492335697,2806492347144,2806492347304
DistanceCalc,20,694,2806512335697,2806512346540,2806512346802
SurfaceRecon,100,139,2806532283239,2806532296091,2806532302163
DistanceCalc,20,695,2806532335697,2806532341434,2806532341657
DataIMU,0,134,2806532310736,2806532310736,2806532391454
CameraYOLO,0,1,2805032321994,2805032321994,2806532391992
NavCommand,80,174,2806552293075,2806552302514,2806552303510
DistanceCalc,20,696,2806552335697,2806552347663,2806552347902
NavControl,80,174,2806553195935,2806553204174,2806553204910
DistanceCalc,20,697,2806572335697,2806572346843,2806572347034
DistanceCalc,20,698,2806592335697,2806592346753,2806592346972
DistanceCalc,20,699,2806612335697,2806612347835,2806612348018
SurfaceRecon,100,140,2806632283239,2806632297275,2806632303576
NavCommand,80,175,2806632293075,2806632302415,2806632303653
DistanceCalc,20,700,2806632335697,2806632345167,2806632345403
DataIMU,0,135,2806632312496,2806632312496,2806632400460
NavControl,80,175,2806633195935,2806633203440,2806633204041
DistanceCalc,20,701,2806652335697,2806652345335,2806652345501
DistanceCalc,20,702,2806672335697,2806672348995,2806672349217
DistanceCalc,20,703,2806692335697,2806692346107,2806692346320
NavCommand,80,176,2806712293075,2806712304507,2806712306025
DistanceCalc,20,704,2806712335697,2806712344064,2806712344301
NavControl,80,176,2806713195935,2806713206045,2806713206630
SurfaceRecon,100,141,2806732283239,2806732297507,2806732304165
DistanceCalc,20,705,2806732335697,2806732344315,2806732344555
DataIMU,0,136,2806732313698,2806732313698,2806732412306
DistanceCalc,20,706,2806752335697,2806752348398,2806752348599
DistanceCalc,20,707,2806772335697,2806772348358,2806772348529
NavCommand,80,177,2806792293075,2806792304269,2806792305519
DistanceCalc,20,708,2806792335697,2806792344275,2806792344507
NavControl,80,177,2806793195935,2806793204827,2806793205499
DistanceCalc,20,709,2806812335697,2806812346483,2806812346684
SurfaceRecon,100,142,2806832283239,2806832296135,2806832302685
DistanceCalc,20,710,2806832335697,2806832343606,2806832343849
DataIMU,0,137,2806832311626,2806832311626,2806832406717
DistanceCalc,20,711,2806852335697,2806852347995,2806852348172
NavCommand,80,178,2806872293075,2806872305399,2806872306707
DistanceCalc,20,712,2806872335697,2806872347421,2806872347676
NavControl,80,178,2806873195935,2806873205241,2806873205743
DistanceCalc,20,713,2806892335697,2806892349459,2806892349642
DistanceCalc,20,714,2806912335697,2806912349177,2806912349394
SurfaceRecon,100,143,2806932283239,2806932296351,2806932302433
DistanceCalc,20,715,2806932335697,2806932344217,2806932344407
DataIMU,0,138,2806932310949,2806932310949,2806932408293
NavCommand,80,179,2806952293075,2806952303742,2806952305241
DistanceCalc,20,716,2806952335697,2806952344157,2806952344502
NavControl,80,179,2806953195935,2806953205407,2806953205939
DistanceCalc,20,717,2806972335697,2806972342549,2806972342772
DistanceCalc,20,718,2806992335697,2806992345096,2806992345268
DistanceCalc,20,719,2807012335697,2807012347731,2807012347915
SurfaceRecon,100,144,2807032283239,2807032295895,2807032302231
NavCommand,80,180,2807032293075,2807032302704,2807032304037
DistanceCalc,20,720,2807032335697,2807032345725,2807032345929
DataIMU,0,139,2807032311700,2807032311700,2807032409894
NavControl,80,180,2807033195935,2807033205091,2807033205554
DistanceCalc,20,721,2807052335697,2807052347897,2807052348156
DistanceCalc,20,722,2807072335697,2807072352806,2807072353112
DistanceCalc,20,723,2807092335697,2807092349678,2807092349873
NavCommand,80,181,2807112293075,2807112303504,2807112304927
DistanceCalc,20,724,2807112335697,2807112343754,2807112343986
NavControl,80,181,2807113195935,2807113204662,2807113205349
SurfaceRecon,100,145,2807132283239,2807132296143,2807132298070
DistanceCalc,20,725,2807132335697,2807132343342,2807132343559
DistanceCalc,20,726,2807152335697,2807152348384,2807152348571
DistanceCalc,20,727,2807172335697,2807172343327,2807172343481
NavCommand,80,182,2807192293075,2807192301989,2807192303113
DistanceCalc,20,728,2807192335697,2807192343092,2807192343361
NavControl,80,182,2807193195935,2807193206005,2807193206943
DistanceCalc,20,729,2807212335697,2807212342897,2807212343038
SurfaceRecon,100,146,2807232283239,2807232293474,2807232300978
DistanceCalc,20,730,2807232335697,2807232343207,2807232343386
DataIMU,0,140,2807232308963,2807232308963,2807232389883
DistanceCalc,20,731,2807252335697,2807252345145,2807252345356
NavCommand,80,183,2807272293075,2807272304506,2807272306082
DistanceCalc,20,732,2807272335697,2807272344556,2807272344847
NavControl,80,183,2807273195935,2807273207814,2807273208388
DistanceCalc,20,733,2807292335697,2807292347924,2807292348123
DistanceCalc,20,734,2807312335697,2807312346864,2807312347043
SurfaceRecon,100,147,2807332283239,2807332297413,2807332304195
DistanceCalc,20,735,2807332335697,2807332345041,2807332345266
DataIMU,0,141,2807332312903,2807332312903,2807332403605
NavCommand,80,184,2807352293075,2807352304331,2807352305352
DistanceCalc,20,736,2807352335697,2807352346417,2807352346629
NavControl,80,184,2807353195935,2807353207921,2807353208669
DistanceCalc,20,737,2807372335697,2807372346501,2807372346653
DistanceCalc,20,738,2807392335697,2807392347899,2807392348089
DistanceCalc,20,739,2807412335697,2807412346317,2807412346490
NavCommand,80,185,2807432293075,2807432303022,2807432304093
SurfaceRecon,100,148,2807432283239,2807432299406,2807432308462
DistanceCalc,20,740,2807432335697,2807432346837,2807432347113
DataIMU,0,142,2807432317736,2807432317736,2807432415966
NavControl,80,185,2807433195935,2807433205125,2807433205624
DistanceCalc,20,741,2807452335697,2807452348862,2807452349029
DistanceCalc,20,742,2807472335697,2807472345858,2807472346024
DistanceCalc,20,743,2807492335697,2807492348305,2807492348483
NavCommand,80,186,2807512293075,2807512303289,2807512305009
DistanceCalc,20,744,2807512335697,2807512347157,2807512347404
NavControl,80,186,2807513195935,2807513205429,2807513206590
SurfaceRecon,100,149,2807532283239,2807532299952,2807532309880
DistanceCalc,20,745,2807532335697,2807532346549,2807532346836
DataIMU,0,143,2807532321128,2807532321128,2807532426236
DistanceCalc,20,746,2807552335697,2807552346474,2807552346723
DistanceCalc,20,747,2807572335697,2807572343745,2807572343943
NavCommand,80,187,2807592293075,2807592304404,2807592305858
DistanceCalc,20,748,2807592335697,2807592344490,2807592344649
NavControl,80,187,2807593195935,2807593206717,2807593207544
DistanceCalc,20,749,2807612335697,2807612343768,2807612344011
SurfaceRecon,100,150,2807632283239,2807632295802,2807632303941
DistanceCalc,20,750,2807632335697,2807632346398,2807632346614
DataIMU,0,144,2807632313647,2807632313647,2807632418652
DistanceCalc,20,751,2807652335697,2807652348057,2807652348318
NavCommand,80,188,2807672293075,2807672303430,2807672304895
DistanceCalc,20,752,2807672335697,2807672344692,2807672344951
NavControl,80,188,2807673195935,2807673206972,2807673207594
DistanceCalc,20,753,2807692335697,2807692345725,2807692345894
DistanceCalc,20,754,2807712335697,2807712348510,2807712348678
